Name,Location,Address,PRICE RANGE,CUISINES,SPECIAL DIETS,Meals,FEATURES,Link,Southern-Italian,Japanese Fusion,Korean,Indonesian,Middle Eastern,Central-Italian,Diner,Steakhouse,Pizza,Southwestern,Wine Bar,Cajun & Creole,Bar,Latin,Seafood,Scottish,Mexican,Singaporean,Central European,Spanish,Deli,Cafe,Barbecue,Gastropub,Italian,Mongolian,Vietnamese,Thai,International,French,Contemporary,Polynesian,German,Afghani,Street Food,Lebanese,Australian,Cuban,Pub,Soups,Fusion,Moroccan,Caribbean,Dining bars,Sushi,Sri Lankan,Portuguese,Malaysian,Asian,British,Mediterranean,Turkish,Healthy,Indian,Irish,Pakistani,Arabic,Sicilian,Japanese,African,Fast Food,Beer restaurants,Fujian,Chinese,European,American,Grill,Dog Friendly,Gift Cards Available,Serves Alcohol,Digital Payments,Accepts Credit Cards,Buffet,Accepts Mastercard,BYOB,Live Music,Family style,Table Service,Takeout,Wheelchair Accessible,Wine and Beer,Full Bar,Accepts Discover,Cash Only,Free off-street parking,Valet Parking,Private Dining,Delivery,Accepts Visa,Television,Highchairs Available,Validated Parking,Reservations,Jazz Bar,Non-smoking restaurants,Free Wifi,Accepts American Express,Street Parking,Beach,Parking Available,Outdoor Seating,Waterfront,Seating,Halal,Vegetarian Friendly,Kosher,Nonveg,Vegan Options,Gluten Free Options,Drinks,Late Night,Lunch,Breakfast,Brunch,Dinner,Budget,Low,Medium,High,cluster
Chillax Garden Pub,"No.11 Marine Drive Wellawatta, Colombo 00600 Sri Lanka","Marine Drive Wellawatta, Colombo 00600 ","[' 989 ', '  29,674']","Seafood, European, Grill, Arabic","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner","Takeout, Reservations, Seating, Parking Available, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d12004713-Reviews-Chillax_Garden_Pub-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,Medium,0,1,0,1
Maharaja Palace,"1A Rajakeeya Mawatha, Colombo 00700 Sri Lanka","Rajakeeya Mawatha, Colombo 00700 ","[' 500 ', '  40 000']",Indian,"Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Lunch, Dinner","Reservations, Private Dining, Seating, Parking Available, Validated Parking, Table Service, Takeout, Live Music",https://www.tripadvisor.com/Restaurant_Review-g293962-d3659614-Reviews-Maharaja_Palace-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,Medium,0,1,0,1
Harbour Room,"2 York St Fort, Colombo Sri Lanka","York St Fort, Colombo ","[' 500 ', '  40 000']","Sri Lankan, Seafood, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Breakfast, Lunch","Reservations, Seating, Validated Parking, Serves Alcohol, Full Bar, Highchairs Available, Table Service, Live Music",https://www.tripadvisor.com/Restaurant_Review-g293962-d1133411-Reviews-Harbour_Room-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,Medium,0,1,0,1
Acropol Restaurant,"03 Schofield Place, Colombo 00300 Sri Lanka","Schofield Place, Colombo 00300","[' 500 ', '  40 000']","Mediterranean, Middle Eastern, Lebanese","Halal, Vegetarian Friendly","Dinner, Lunch","Takeout, Reservations, Seating, Parking Available, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d7687978-Reviews-Acropol_Restaurant-Colombo_Western_Province.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,Medium,0,1,0,1
The Sandwich Factory,"10 Palm Grove Colombo 3, Colombo 00300 Sri Lanka","Palm Grove Colombo 3, Colombo 00300","[' 989 ', '  1,978']","American, Fast Food, Diner, Fusion, Healthy","Vegetarian Friendly, Halal","Breakfast, Lunch, Dinner","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d1089538-Reviews-The_Sandwich_Factory-Colombo_Western_Province.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,Low,1,0,0,1
Table By Taru,"Lake Lodge,, Colombo 00300 Sri Lanka","Lake Lodge,, Colombo 00300 ","[' 500 ', '  7,000']",International,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch, Drinks","Takeout, Reservations, Seating, Parking Available, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d23033262-Reviews-Table_By_Taru-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,Medium,0,1,0,1
WIP (Work In Progress),"Old Dutch Hospital Shopping Precinct Echelon Square, Colombo Sri Lanka","Old Dutch Hospital Shopping Precinct Echelon Square, Colombo","[' 500 ', '  40 000']",Contemporary,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Lunch, Late Night","Reservations, Seating, Outdoor Seating, Serves Alcohol, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d3200227-Reviews-WIP_Work_In_Progress-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,Medium,0,1,0,1
Colombo Swimming Club,"148 Galle Road 148, Storm Lodge, Colombo 00300 Sri Lanka","Storm Lodge, Colombo 00300 ","[' 500 ', '  40 000']","Bar, Sri Lankan, Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner","Outdoor Seating, Seating, Reservations",https://www.tripadvisor.com/Restaurant_Review-g293962-d11837476-Reviews-Colombo_Swimming_Club-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,Medium,0,1,0,1
Kava Island Bar,"# 41 Maitland Crescent, Colombo 00700 Sri Lanka","Maitland Crescent, Colombo 00700","[' 1000 ', '  40 000']","Bar, Caribbean, Asian, Pub, Polynesian, Sri Lankan","Vegetarian Friendly, Vegan Options, Gluten Free Options",Dinner,"Accepts Credit Cards, Table Service, Reservations, Seating",https://www.tripadvisor.com/Restaurant_Review-g293962-d17711817-Reviews-Kava_Island_Bar-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,Medium,0,1,0,1
168 Sea Food Palace,"8 Sea View Avenue, Colombo Sri Lanka","Sea View Avenue, Colombo ","[' 1000 ', '  40 000']","Chinese, Seafood, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Lunch","Reservations, Seating, Table Service, Takeout, Parking Available",https://www.tripadvisor.com/Restaurant_Review-g293962-d802752-Reviews-168_Sea_Food_Palace-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,Medium,0,1,0,1
Lattice Lounge,"25 Galle Face Center Road, Colombo Sri Lanka","Galle Face Center Road, Colombo 00300","[' 500 ', '  40 000']","Chinese, Indian, Barbecue, Thai, Sri Lankan, Bar, Asian, Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options",Dinner,"Table Service, Reservations, Wheelchair Accessible",https://www.tripadvisor.com/Restaurant_Review-g293962-d12849769-Reviews-Lattice_Lounge-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Medium,0,1,0,1
Playtrix Sports Bar and Cafe,"137 Sir James Pieris Mawatha Colombo City Centre Mall, Colombo 00200 Sri Lanka","Sir James Pieris Mawatha Colombo City Centre Mall, Colombo 00200","[' 500 ', '  1,400']","American, Gastropub, Sri Lankan",Vegetarian Friendly,"Breakfast, Lunch, Dinner","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d7931108-Reviews-Playtrix_Sports_Bar_and_Cafe-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,Low,1,0,0,1
Cafe Colombo,"L6/5,One Galle Face Mall, 1A, Centre Road, Galle Face, Colombo 00200 Sri Lanka","Galle Face mall, Colombo 00200","['1,500 ', ' 2,500']","Bar, Seafood, Pub","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks","Reservations, Outdoor Seating, Private Dining, Parking Available, Highchairs Available, Wheelchair Accessible, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d19468091-Reviews-Cafe_Colombo-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,Low,1,0,0,1
Coffee Club,"15 Fife Road Colombo  5, Colombo Sri Lanka","Fife Road Colombo  5, Colombo","['1,500 ', ' 2,500']","Chinese, Cafe, Barbecue, Asian, Italian","Vegetarian Friendly, Vegan Options","Lunch, Dinner, Late Night, Drinks","Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Television, Free Wifi, Accepts Credit Cards, Table Service, Family style",https://www.tripadvisor.com/Restaurant_Review-g293962-d18543223-Reviews-Coffee_Club-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,Low,1,0,0,1
